DEPARTMENT,DATE ,CARBON (metric tonne),ELECTRICITY (kwh),WATER (m3)
Finance,31/7/19,61.9,51.98,10.39
IT,31/7/19,23.9,71.39,12.31
Logistics,31/7/19,34.93,58.29,3
Finance,1/8/19,62.49,51.24,10.21
IT,1/8/19,23.51,73.39,12.5
Logistics,1/8/19,34.62,56.36,3.26
Finance,2/8/19,62.92,53.04,10.2
IT,2/8/19,22.81,73.08,12.81
Logistics,2/8/19,35.77,55,3.13
Finance,3/8/19,63.02,52.24,9.92
IT,3/8/19,21.53,74.11,12.89
Logistics,3/8/19,36.03,53.46,3.22
Finance,4/8/19,62.11,53.21,10.12
IT,4/8/19,22.09,74.92,12.78
Logistics,4/8/19,37.52,53.4,3.13
Finance,5/8/19,64.18,53.73,10.4
IT,5/8/19,23.46,74.46,12.57
Logistics,5/8/19,37.95,55.49,2.97
Finance,6/8/19,64.03,53.17,10.5
IT,6/8/19,23.73,72.9,12.51
Logistics,6/8/19,38.78,57.22,3.26
Finance,7/8/19,64.86,52.81,10.26
IT,7/8/19,24.47,74.84,12.69
Logistics,7/8/19,37.16,57.54,3.21
Finance,8/8/19,66.64,51.21,10.47
IT,8/8/19,24.45,76.83,12.67
Logistics,8/8/19,36.76,57.87,2.91
Finance,9/8/19,65.5,50.44,10.44
IT,9/8/19,25.1,78.25,12.82
Logistics,9/8/19,36.03,58.22,2.86
Finance,10/8/19,65.07,52.23,10.3
IT,10/8/19,25.82,79.14,12.9
Logistics,10/8/19,36.76,57.94,2.82
Finance,11/8/19,65.82,52.46,10.32
IT,11/8/19,24.86,77.86,12.73
Logistics,11/8/19,35.58,57.79,2.67
Finance,12/8/19,65.36,53.69,10.64
IT,12/8/19,25.8,77.22,12.98
Logistics,12/8/19,35.26,59.81,2.71
Finance,13/8/19,63.75,52.73,10.59
IT,13/8/19,24.46,75.46,13.03
Logistics,13/8/19,35.01,59.8,2.64
Finance,14/8/19,64.95,52.44,10.42
IT,14/8/19,24.03,77.05,13.24
Logistics,14/8/19,36.22,61.64,2.47
Finance,15/8/19,64.99,54.26,10.19
IT,15/8/19,24.8,76.04,12.96
Logistics,15/8/19,36.42,61.2,2.26
Finance,16/8/19,63.36,54.32,10.3
IT,16/8/19,25.56,74.58,12.91
Logistics,16/8/19,36.39,60.33,2.44
Finance,17/8/19,62.59,56.36,10.51
IT,17/8/19,25.19,73.31,13.22
Logistics,17/8/19,36.97,61.72,2.73
Finance,18/8/19,63.76,55.86,10.25
IT,18/8/19,25.39,73.43,13.22
Logistics,18/8/19,35.9,62.54,2.48
Finance,19/8/19,62.91,56.97,10.36
IT,19/8/19,24.3,71.66,13.01
Logistics,19/8/19,35.99,64.01,2.65
Finance,20/8/19,64.46,58.55,10.18
IT,20/8/19,25.39,73.37,13.12
Logistics,20/8/19,34.18,63.57,2.61
Finance,21/8/19,63.32,58.91,10.12
IT,21/8/19,26.17,74.76,13.37
Logistics,21/8/19,34.18,63.39,2.6
Finance,22/8/19,62.26,58.1,10.26
IT,22/8/19,27.57,75.04,13.11
Logistics,22/8/19,35.33,63.56,2.63
Finance,23/8/19,61.45,59.58,10.42
IT,23/8/19,26.56,73.61,12.91
Logistics,23/8/19,37.33,62.4,2.76
Finance,24/8/19,62.08,60.51,10.36
IT,24/8/19,25.68,75.1,13.16
Logistics,24/8/19,36.57,62.19,2.98
Finance,25/8/19,63.62,58.55,10.65
IT,25/8/19,26.1,73.72,12.89
Logistics,25/8/19,37.2,60.4,3.01
Finance,26/8/19,63.31,56.75,10.63
IT,26/8/19,26.5,75.63,13.06
Logistics,26/8/19,36.59,60.86,3.23
Finance,27/8/19,64.71,57.88,10.78
IT,27/8/19,25.6,76.17,12.87
Logistics,27/8/19,36.62,59.26,3.13
Finance,28/8/19,64.73,57.3,10.66
IT,28/8/19,25.3,78.12,12.93
Logistics,28/8/19,35.92,58.89,3.05
Finance,29/8/19,64.98,55.34,10.49
IT,29/8/19,26.77,78.18,13.09
Logistics,29/8/19,34.19,59.91,2.84
Finance,30/8/19,63.71,56.81,10.65
IT,30/8/19,27.78,76.28,12.89
Logistics,30/8/19,35.29,60.77,2.55
Finance,31/8/19,62.64,57.2,10.67
IT,31/8/19,26.11,75.82,13.16
Logistics,31/8/19,36.72,62.56,2.25
Finance,1/9/19,64.13,58.83,10.79
IT,1/9/19,27.65,75.5,13.11
Logistics,1/9/19,35.33,61.92,2.51
Finance,2/9/19,66.13,58.76,10.94
IT,2/9/19,26.96,73.55,13.2
Logistics,2/9/19,33.62,63.95,2.66
Finance,3/9/19,64.46,58.5,10.64
IT,3/9/19,27.9,75.05,13.24
Logistics,3/9/19,33.47,64.55,2.44
Finance,4/9/19,66.37,59.31,10.92
IT,4/9/19,26.03,76.03,13.49
Logistics,4/9/19,35.44,62.99,2.55
Finance,5/9/19,66.99,60.12,10.67
IT,5/9/19,27.02,75.33,13.31
Logistics,5/9/19,37.29,61.45,2.87
Finance,6/9/19,65.32,61.56,10.38
IT,6/9/19,27.87,75.28,13.35
Logistics,6/9/19,36.32,61.7,3.18
Finance,7/9/19,65.33,59.62,10.63
IT,7/9/19,27.12,74.28,13.45
Logistics,7/9/19,36.48,60.35,3.32
Finance,8/9/19,66.7,59.21,10.39
IT,8/9/19,25.88,75.19,13.19
Logistics,8/9/19,35.63,61.36,3.25
Finance,9/9/19,67.97,58.7,10.72
IT,9/9/19,24.27,74.27,13.33
Logistics,9/9/19,34.73,59.98,3.41
Finance,10/9/19,69.56,57.82,10.96
IT,10/9/19,25.69,75.63,13.46
Logistics,10/9/19,34.24,61.64,3.41
Finance,11/9/19,70.37,58.33,10.82
IT,11/9/19,26.67,77.29,13.42
Logistics,11/9/19,35.33,62.17,3.22
Finance,12/9/19,70.17,59.48,10.59
IT,12/9/19,25.46,77.17,13.46
Logistics,12/9/19,36.31,61.21,3.39
Finance,13/9/19,69.1,60.23,10.73
IT,13/9/19,24.33,78.05,13.31
Logistics,13/9/19,37.87,60.94,3.46
Finance,14/9/19,70.27,58.88,10.54
IT,14/9/19,24.37,76.43,13.01
Logistics,14/9/19,36.31,61.78,3.33
Finance,15/9/19,71.65,58.93,10.41
IT,15/9/19,25.08,76.44,13.26
Logistics,15/9/19,35.38,62.37,3.21
Finance,16/9/19,72.18,59.61,10.72
IT,16/9/19,25.9,76.91,13.12
Logistics,16/9/19,36.68,60.69,3.09
Finance,17/9/19,71.98,57.88,10.5
IT,17/9/19,25.38,78.47,12.82
Logistics,17/9/19,34.79,59.16,3.07
Finance,18/9/19,70.96,58.18,10.67
IT,18/9/19,25.91,78.23,12.84
Logistics,18/9/19,33.91,60.15,2.87
Finance,19/9/19,69.81,58.53,10.59
IT,19/9/19,24.68,77.06,12.88
Logistics,19/9/19,34.27,62.21,2.91
Finance,20/9/19,68.32,56.86,10.8
IT,20/9/19,23.71,75.48,12.91
Logistics,20/9/19,33.56,62.36,2.84
Finance,21/9/19,67.67,57.05,10.86
IT,21/9/19,22.38,73.54,12.79
Logistics,21/9/19,35.06,62.64,3.1
Finance,22/9/19,68.25,55.64,10.58
IT,22/9/19,22.57,74.19,12.92
Logistics,22/9/19,35.54,64.47,3.07
Finance,23/9/19,69.44,55.66,10.57
IT,23/9/19,23.68,72.23,13.17
Logistics,23/9/19,33.71,66.43,2.79
Finance,24/9/19,68.07,56.39,10.65
IT,24/9/19,24.7,71.11,13.26
Logistics,24/9/19,31.94,64.76,2.49
Finance,25/9/19,67.97,58.25,10.88
IT,25/9/19,24.12,69.94,13.12
Logistics,25/9/19,34.03,65.11,2.51
Finance,26/9/19,69.84,59.31,11.03
IT,26/9/19,26.03,69.67,12.89
Logistics,26/9/19,34.55,64.24,2.23
Finance,27/9/19,70.96,61.31,11.14
IT,27/9/19,24.16,70.19,13.18
Logistics,27/9/19,35.54,65.2,2.02
Finance,28/9/19,72.07,60.78,11.08
IT,28/9/19,23.22,72.06,12.96
Logistics,28/9/19,35.73,63.21,1.86
Finance,29/9/19,73.63,60.18,11.03
IT,29/9/19,23.52,70.86,12.95
Logistics,29/9/19,37.08,62.05,1.76
Finance,30/9/19,72.77,62.03,11.34
IT,30/9/19,24.35,71.92,12.67
Logistics,30/9/19,35.27,61.57,1.54
Finance,1/10/19,74.72,60.24,11.61
IT,1/10/19,24.9,70.05,12.86
Logistics,1/10/19,34.64,62.22,1.66
Finance,2/10/19,75.48,59.86,11.75
IT,2/10/19,24.46,69.07,12.86
Logistics,2/10/19,35.26,63.79,1.5
Finance,3/10/19,74.54,59.62,11.62
IT,3/10/19,24.24,67.4,12.72
Logistics,3/10/19,35.11,63.75,1.21
Finance,4/10/19,76.46,58.64,11.78
IT,4/10/19,22.62,65.98,12.7
Logistics,4/10/19,37.14,63.72,1.24
Finance,5/10/19,75.95,59.55,11.55
IT,5/10/19,23.51,64.23,12.57
Logistics,5/10/19,36.88,63.3,1.27
Finance,6/10/19,74.6,59.1,11.27
IT,6/10/19,21.89,62.48,12.46
Logistics,6/10/19,38.31,62.25,1.21
Finance,7/10/19,75.61,59.14,11.28
IT,7/10/19,23.54,60.95,12.25
Logistics,7/10/19,37.32,62.81,0.91
Finance,8/10/19,76.82,57.62,11.43
IT,8/10/19,25.11,61.2,12.51
Logistics,8/10/19,37.54,62.6,0.65
Finance,9/10/19,75.4,59.3,11.65
IT,9/10/19,23.22,60.36,12.4
Logistics,9/10/19,39.59,62.4,0.72
Finance,10/10/19,73.82,58.79,11.66
IT,10/10/19,24.01,59.27,12.63
Logistics,10/10/19,38.63,63.6,0.54
Finance,11/10/19,75.76,59.03,11.47
IT,11/10/19,25.35,60.41,12.56
Logistics,11/10/19,40.31,65.17,0.24
Finance,12/10/19,76.36,60.62,11.38
IT,12/10/19,25.65,61.28,12.4
Logistics,12/10/19,40.2,64.35,0.49
Finance,13/10/19,78.42,62.02,11.3
IT,13/10/19,24.54,62.27,12.59
Logistics,13/10/19,39.07,65.71,0.43
Finance,14/10/19,76.47,63.38,11.11
IT,14/10/19,25.82,63.65,12.31
Logistics,14/10/19,37.18,63.79,0.37
Finance,15/10/19,74.56,62.56,11.05
IT,15/10/19,26.78,64.41,12.13
Logistics,15/10/19,37.44,63.62,0.48
Finance,16/10/19,76.31,60.69,11.27
IT,16/10/19,27.75,64,12.46
Logistics,16/10/19,35.5,62.95,0.39
Finance,17/10/19,77.18,59.66,11
IT,17/10/19,28.61,63.36,12.31
Logistics,17/10/19,36.07,61.75,0.47
Finance,18/10/19,78,59.36,10.85
IT,18/10/19,28.43,63.1,12.47
Logistics,18/10/19,37.61,61.67,0.6
Finance,19/10/19,79.98,59.69,10.74
IT,19/10/19,29.98,61.55,12.34
Logistics,19/10/19,38.03,60.79,0.35
Finance,20/10/19,81.39,57.93,10.76
IT,20/10/19,28.1,60.75,12.21
Logistics,20/10/19,37.43,61.92,0.47
Finance,21/10/19,79.42,58.33,10.99
IT,21/10/19,29.27,58.93,12.21
Logistics,21/10/19,35.58,63.47,0.19
Finance,22/10/19,79.95,57.98,11.2
IT,22/10/19,31.1,59.06,12.48
Logistics,22/10/19,33.98,64.75,0.42
Finance,23/10/19,80.69,56.4,11.09
IT,23/10/19,29.56,58.11,12.48
Logistics,23/10/19,33.58,63.71,0.36
Finance,24/10/19,81.39,55.72,10.97
IT,24/10/19,30.22,59.44,12.56
Logistics,24/10/19,32.94,62.63,0.61
Finance,25/10/19,83.36,54.94,11.15
IT,25/10/19,32.26,58.75,12.4
Logistics,25/10/19,31.72,61.28,0.79
Finance,26/10/19,84.37,55.33,11.25
IT,26/10/19,30.67,58.36,12.61
Logistics,26/10/19,31.44,62.05,0.82
Finance,27/10/19,82.98,54.47,11.11
IT,27/10/19,28.89,57.28,12.6
Logistics,27/10/19,30.58,62.82,0.57
Finance,28/10/19,84.52,56.27,11.05
IT,28/10/19,30.23,56.86,12.5
Logistics,28/10/19,29.11,61.71,0.61
Finance,29/10/19,84.38,57.62,11.19
IT,29/10/19,30.34,57.68,12.46
Logistics,29/10/19,28.61,61.95,0.55
Finance,30/10/19,84.31,59.12,11.37
IT,30/10/19,28.84,56.64,12.29
Logistics,30/10/19,30.69,62.86,0.73
Finance,31/10/19,86.18,60.73,11.7
IT,31/10/19,30.42,57.5,12.11
Logistics,31/10/19,31.04,64.05,0.97
Finance,1/11/19,85.87,60.53,11.86
IT,1/11/19,29.55,58.94,12.08
Logistics,1/11/19,32.57,65.36,1.25
Finance,2/11/19,85.7,61.59,12.01
IT,2/11/19,27.94,58.85,11.85
Logistics,2/11/19,32.96,65.43,1.01
Finance,3/11/19,85,62.53,11.89
IT,3/11/19,29.33,57.18,11.75
Logistics,3/11/19,33.64,65,1.3
Finance,4/11/19,83.88,63.11,12.18
IT,4/11/19,30.66,57.64,11.65
Logistics,4/11/19,34.82,63.5,1.4
Finance,5/11/19,82.63,63.46,12.34
IT,5/11/19,30.91,59.74,11.92
Logistics,5/11/19,33.54,64.16,1.62
Finance,6/11/19,83.77,64.96,12.31
IT,6/11/19,31.95,61.28,11.87
Logistics,6/11/19,32.51,62.24,1.61
Finance,7/11/19,81.95,64.26,12.17
IT,7/11/19,33.23,61.71,11.7
Logistics,7/11/19,33.6,61.58,1.82
Finance,8/11/19,82.86,63.6,12.17
IT,8/11/19,33.59,60.47,11.42
Logistics,8/11/19,35.09,60.6,1.95
Finance,9/11/19,83.52,64.93,12.09
IT,9/11/19,34.95,60.43,11.75
Logistics,9/11/19,34.43,61.21,2.14
Finance,10/11/19,83.14,63.35,12.16
IT,10/11/19,36.36,62.38,12.05
Logistics,10/11/19,35.23,60.28,1.91
Finance,11/11/19,83.76,65.13,12.38
IT,11/11/19,37.6,63.83,12.04
Logistics,11/11/19,33.37,58.77,1.92
Finance,12/11/19,84.13,66.88,12.37
IT,12/11/19,38.64,62.3,12.1
Logistics,12/11/19,31.49,58.47,1.86
Finance,13/11/19,84.8,66.55,12.48
IT,13/11/19,37.92,63.71,12.41
Logistics,13/11/19,32.04,58.75,2.08
Finance,14/11/19,84.55,66.56,12.81
IT,14/11/19,37.09,62.33,12.24
Logistics,14/11/19,31.19,57.47,1.99
Finance,15/11/19,86.5,68.47,12.93
IT,15/11/19,36.52,63.82,11.94
Logistics,15/11/19,30.58,57.51,1.78
Finance,16/11/19,85.58,69.4,12.88
IT,16/11/19,34.64,63.26,11.84
Logistics,16/11/19,29.24,57.91,1.93
Finance,17/11/19,87.52,68.08,13.12
IT,17/11/19,35.4,63.92,11.82
Logistics,17/11/19,29.68,59.84,1.88
Finance,18/11/19,88.21,66.16,13.11
IT,18/11/19,36.03,65.01,11.67
Logistics,18/11/19,28.07,57.99,1.65
Finance,19/11/19,88.58,65.73,13.06
IT,19/11/19,36.99,63.88,11.79
Logistics,19/11/19,27.08,57.93,1.71
Finance,20/11/19,89.19,66.16,13.35
IT,20/11/19,38.75,62.72,11.96
Logistics,20/11/19,28.6,56.02,1.58
Finance,21/11/19,87.81,67.21,13.45
IT,21/11/19,39.46,64.63,11.76
Logistics,21/11/19,27.82,54.85,1.53
Finance,22/11/19,87.02,68.97,13.61
IT,22/11/19,41.56,65.53,12
Logistics,22/11/19,26.46,54.33,1.35
Finance,23/11/19,85.85,67.56,13.75
IT,23/11/19,39.66,67.63,11.93
Logistics,23/11/19,25.14,55.01,1.56
Finance,24/11/19,87.55,69.46,13.83
IT,24/11/19,41.52,68.18,11.92
Logistics,24/11/19,25.01,54.63,1.36
Finance,25/11/19,86.29,70.8,13.62
IT,25/11/19,42.7,69.82,11.72
Logistics,25/11/19,24.62,56.42,1.66
Finance,26/11/19,86.77,68.9,13.42
IT,26/11/19,43.68,69.92,11.64
Logistics,26/11/19,25.54,56.31,1.64
Finance,27/11/19,88.32,70.4,13.27
IT,27/11/19,44.88,70.53,11.46
Logistics,27/11/19,24.15,56.92,1.82
Finance,28/11/19,88.58,69.06,13.34
IT,28/11/19,44.63,72.6,11.72
Logistics,28/11/19,25.06,56.36,2.05
Finance,29/11/19,87.5,69.42,13.51
IT,29/11/19,46,72.15,11.52
Logistics,29/11/19,24.83,57.14,2.38
Finance,30/11/19,88.31,70.8,13.84
IT,30/11/19,44.04,71.08,11.69
Logistics,30/11/19,25.56,55.9,2.38
Finance,1/12/19,88.23,71.14,14.02
IT,1/12/19,42.34,69.21,11.97
Logistics,1/12/19,23.93,54.84,2.53
Finance,2/12/19,87.25,69.14,14.08
IT,2/12/19,41.22,67.54,11.91
Logistics,2/12/19,22.39,56.9,2.53
Finance,3/12/19,87.11,68.24,13.8
IT,3/12/19,42.09,68.68,11.77
Logistics,3/12/19,22.52,56.55,2.83
Finance,4/12/19,85.96,67.39,14.13
IT,4/12/19,42.8,67.7,11.95
Logistics,4/12/19,23.79,55.06,2.76
Finance,5/12/19,86.08,66.18,14.05
IT,5/12/19,44.65,69.03,11.67
Logistics,5/12/19,23.77,53.57,2.85
Finance,6/12/19,87.23,67.49,14
IT,6/12/19,46.25,69.64,11.46
Logistics,6/12/19,25.01,52.96,2.64
Finance,7/12/19,86.51,69.36,13.76
IT,7/12/19,45.36,69.95,11.2
Logistics,7/12/19,25.58,51.84,2.68
Finance,8/12/19,87.9,69.35,13.9
IT,8/12/19,43.4,71.42,11.37
Logistics,8/12/19,25.29,51.07,2.86
Finance,9/12/19,89.53,68.85,13.88
IT,9/12/19,44.86,73.09,11.43
Logistics,9/12/19,24.8,51.59,2.62
Finance,10/12/19,90.92,69.67,13.82
IT,10/12/19,46.02,73.64,11.7
Logistics,10/12/19,23.95,50.76,2.93
Finance,11/12/19,92.47,70.52,13.71
IT,11/12/19,44.47,71.94,11.4
Logistics,11/12/19,25.3,51.45,2.79
Finance,12/12/19,93.85,70.84,13.91
IT,12/12/19,45.78,73.96,11.35
Logistics,12/12/19,26.94,53.3,2.8
Finance,13/12/19,95.09,71.04,13.93
IT,13/12/19,44.55,72.07,11.07
Logistics,13/12/19,28.4,55.11,2.55
Finance,14/12/19,94.13,70.01,14.12
IT,14/12/19,43.39,70.31,11.2
Logistics,14/12/19,30.17,57.03,2.32
Finance,15/12/19,96.06,68.43,13.94
IT,15/12/19,45.09,69.26,10.96
Logistics,15/12/19,31.43,58.91,2.55
Finance,16/12/19,94.41,68.28,13.93
IT,16/12/19,43.91,68.12,11.21
Logistics,16/12/19,29.5,60.73,2.78
Finance,17/12/19,92.67,70.07,13.81
IT,17/12/19,45.41,66.89,11.38
Logistics,17/12/19,28.58,60.14,2.74
Finance,18/12/19,91.7,68.84,13.83
IT,18/12/19,45.21,68.71,11.53
Logistics,18/12/19,29.9,60.1,2.52
Finance,19/12/19,92.74,67.32,13.72
IT,19/12/19,44.18,69.86,11.25
Logistics,19/12/19,31.4,60.08,2.61
Finance,20/12/19,92.33,66.42,13.86
IT,20/12/19,44.59,70,11.1
Logistics,20/12/19,29.65,60.61,2.34
Finance,21/12/19,92.36,68.39,14.13
IT,21/12/19,45.25,70.57,10.84
Logistics,21/12/19,31.39,59,2.11
Finance,22/12/19,92.28,67.92,14.43
IT,22/12/19,47.26,72.01,10.78
Logistics,22/12/19,31.93,57.53,2.35
Finance,23/12/19,93.05,67.93,14.17
IT,23/12/19,46.79,70.72,10.87
Logistics,23/12/19,32.26,57.54,2.42
Finance,24/12/19,91.89,66.24,14.36
IT,24/12/19,46.37,72.59,10.59
Logistics,24/12/19,32.48,55.84,2.4
Finance,25/12/19,91.9,67.94,14.68
IT,25/12/19,46.93,71.96,10.74
Logistics,25/12/19,30.86,56.3,2.43
Finance,26/12/19,90.94,67.85,14.64
IT,26/12/19,46.28,73.47,10.53
Logistics,26/12/19,30.04,56.3,2.58
Finance,27/12/19,91.89,67.07,14.49
IT,27/12/19,45.91,74.27,10.42
Logistics,27/12/19,30.9,55.26,2.37
Finance,28/12/19,91.05,65.76,14.59
IT,28/12/19,47.41,73.84,10.46
Logistics,28/12/19,28.92,55.05,2.59
Finance,29/12/19,92.56,64.37,14.86
IT,29/12/19,45.94,72.55,10.49
Logistics,29/12/19,27.2,54.39,2.74
Finance,30/12/19,92.36,64.86,14.72
IT,30/12/19,46.95,73.65,10.7
Logistics,30/12/19,28.39,55.65,3.01
Finance,31/12/19,91.89,64.94,14.7
IT,31/12/19,48.41,71.85,10.65
Logistics,31/12/19,29.57,55.45,3.15
